text,score,perplexity
"сбоку . брать",-10.180903434753418,350.9343330090063
". брать свой",-10.943946838378906,544.4859900698044
"брать свой портрет",-10.752677917480469,487.7187806757397
"свой портрет с",-11.201308250427246,631.4326907871789
"портрет с жена",-11.275755882263184,659.0812710340739
"с жена и",-9.194259643554688,198.8680021958293
"жена и сличить",-10.303956031799316,376.69426468211697
"и сличить портрет",-10.408397674560547,400.0363155449315
"сличить портрет с",-10.742064476013184,484.74810389896993
"портрет с то",-10.91526985168457,535.5715056634366
"с то ,",-8.781882286071777,156.8449613448965
"то , что",-7.163541316986084,61.78532411437134
", что он",-8.763514518737793,155.19532319940583
"что он видеть",-10.079095840454102,330.95882049998664
"он видеть в",-8.608004570007324,141.906125481953
"видеть в зеркало",-10.799293518066406,500.98345039308964
"в зеркало .",-6.099362373352051,33.484251352423115
"зеркало . перемена",-11.045254707336426,577.18319360006
". перемена быть",-10.836216926574707,511.7457347625662
"перемена быть огромный",-10.815418243408203,505.6552967588787
"быть огромный .",-7.790068626403809,88.617023070968
"огромный . потом",-10.492841720581055,419.9624204851733
". потом он",-9.897214889526367,298.0600173396065
"потом он оголить",-8.816770553588867,160.02676960345283
"он оголить рука",-9.718229293823242,268.8792719134744
"оголить рука до",-11.033696174621582,573.3555802093268
"рука до локоть",-11.083549499511719,590.0480438031417
"до локоть ,",-9.740582466125488,272.36143677909575
"локоть , смотреть",-11.290393829345703,664.6583381245927
", смотреть ,",-8.987238883972168,176.5264229649832
"смотреть , опустить",-11.069310188293457,585.231302118283
", опустить рукав",-10.900423049926758,531.0137447308691
"опустить рукав ,",-10.584186553955078,442.63590407688486
"рукав , сесть",-11.312935829162598,673.3392908984662
", сесть на",-9.343707084655762,216.73386268479678
"сесть на отоманка",-10.95974063873291,549.4588333390543
"на отоманка и",-10.580052375793457,441.58376087222786
"отоманка и стать",-10.879322052001953,524.6026897740486
"и стать черный",-10.266733169555664,368.70862113691726
"стать черный ночь",-11.084356307983398,590.3221471743459
"уне надо ,",-8.502293586730957,133.52832361755486
"надо , не",-10.090614318847656,333.16055716578256
", не надоя",-10.9860258102417,557.8358901651081
"не надоя ,",-10.467174530029297,413.8029977194376
"надоя , сказать",-11.342618942260742,684.9434793707179
", сказать он",-9.588306427001953,249.5034796203382
"сказать он себя",-10.542671203613281,432.1831204870268
"он себя ,",-8.096502304077148,105.7123131619534
"себя , вскочить",-11.622903823852539,804.8703998854947
", вскочить ,",-9.304628372192383,211.912752767439
"вскочить , подойти",-11.129682540893555,605.927460709149
", подойти к",-8.894235610961914,167.32425605089634
"подойти к стол",-9.284711837768555,209.49707293580923
"к стол ,",-8.618054389953613,142.72945171633174
"стол , открыть",-10.470539093017578,414.6052272254796
", открыть дело",-10.881114959716797,525.1444015531624
"открыть дело ,",-10.663092613220215,463.2049089478911
"дело , стать",-9.694658279418945,265.25560518197153
", стать читать",-10.237434387207031,362.54222585274476
"стать читать он",-10.705158233642578,474.5582834163204
"читать он ,",-9.825481414794922,286.0028452792488
"он , но",-8.129938125610352,107.76668689288876
", но не",-8.798108100891113,158.31680808268482
"но не мочь",-8.809037208557129,159.31596633949704
"не мочь .",-5.9970703125,31.569490881976655
"мочь . он",-10.43575668334961,406.38640494208806
". он отпереть",-11.261052131652832,653.5262446810806
"он отпереть дверь",-10.31065845489502,378.15044319074923
"отпереть дверь ,",-10.040024757385254,323.59826865637774
"дверь , пойти",-10.796411514282227,500.1530005202297
", пойти в",-9.612903594970703,253.06139557432434
"пойти в зал",-11.183269500732422,624.9098571849306
"в зал .",-5.705390930175781,26.68994830058896
"зал . дверь",-10.32852554321289,382.05983677141467
". дверь в",-11.195052146911621,629.1628002841302
"дверь в гостиная",-10.517374038696289,425.93517772919347
"в гостиная быть",-8.616025924682617,142.56288687402085
"гостиная быть затворить",-10.969223022460938,552.4662542861315
"быть затворить .",-8.44355583190918,129.08891720867592
"затворить . он",-11.143299102783203,610.6955785367339
". он подойти",-10.91910171508789,536.7541720413242
"он подойти к",-7.377084255218506,69.86683400997183
"подойти к она",-7.523906230926514,76.02852372946391
"к она на",-10.160552024841309,346.8470508913485
"она на цыпочка",-9.655481338500977,259.3404945120317
"на цыпочка и",-9.588216781616211,249.49060456694295
"цыпочка и стать",-11.42478084564209,718.1170057849512
"и стать слушать",-9.750940322875977,273.99023238759264
"— нет ,",-5.236911296844482,20.38110959009973
"нет , ты",-10.19119644165039,353.01983726749205
", ты преувеличивать",-10.81431770324707,505.3350545346317
"ты преувеличивать ,",-10.455209732055664,410.96272554934654
"преувеличивать , —",-11.545923233032227,769.9824176054642
", — говорить",-8.628497123718262,143.59002824381574
"— говорить прасковье",-10.006052017211914,317.3313682576801
"говорить прасковье федоровна",-10.087080955505371,332.48360811974726
"— как преувеличивать",-8.004522323608398,100.26066501518864
"как преувеличивать ?",-8.20431900024414,112.48115056044561
"преувеличивать ? ты",-11.187456130981445,626.4177175073216
"? ты не",-10.40013599395752,398.1383373603055
"ты не видный",-11.19826602935791,630.3278662585387
"не видный —",-10.525642395019531,427.96731174584636
"видный — он",-11.25622844696045,651.7140918538464
"— он мертвый",-8.680103302001953,147.9196346573774
"он мертвый человек",-10.492449760437012,419.8676748870038
"мертвый человек ,",-10.376571655273438,392.77416481223116
"человек , смотреть",-10.991788864135742,559.6895729291771
", смотреть его",-11.00090217590332,562.6334441177685
"смотреть его глаз",-11.59324836730957,791.2470280925446
"его глаз .",-6.162859916687012,34.73081536013832
"глаз . нет",-10.937243461608887,542.3889902924592
". нет свет",-11.300891876220703,668.6871369241844
"нет свет .",-8.109238624572754,106.49020329928379
"свет . да",-10.835859298706055,511.64039397020497
". да что",-9.526084899902344,240.7250164057356
"да что у",-10.936355590820312,542.111846375076
"что у он",-9.744274139404297,272.9408469477706
"— никто не",-7.315690040588379,67.44076844354696
"никто не знать",-9.700399398803711,266.1336863898565
"не знать .",-5.977080345153809,31.208298143630522
"знать . николаев",-11.104999542236328,597.3789092446151
". николаев (",-11.44424819946289,726.2097073048697
"николаев ( это",-11.449079513549805,728.232200521304
"( это быть",-8.235648155212402,114.52809548780358
"это быть другой",-8.986289978027344,176.43002453116654
"быть другой доктор",-10.713525772094727,476.8496223508233
"другой доктор )",-10.190474510192871,352.873160768358
"доктор ) сказать",-9.1008939743042,188.46186892175012
") сказать что-то",-11.484018325805664,743.0269761819632
"сказать что-то ,",-9.319438934326172,213.7271691914465
"что-то , но",-9.641183853149414,257.2148054768664
", но я",-8.999577522277832,177.78469891137055
"но я не",-9.458577156066895,231.54973538403567
"я не знать",-9.132827758789062,191.95831970035843
"не знать .",-5.977080345153809,31.208298143630522
"знать . лещетицкий",-11.104904174804688,597.3461152932106
". лещетицкий (",-11.595558166503906,792.2997914770621
"лещетицкий ( это",-11.593441009521484,791.3347773248979
"( это быть",-8.235648155212402,114.52809548780358
"это быть знаменитый",-8.875782012939453,165.55622047956948
"быть знаменитый доктор",-10.109064102172852,336.7177614874246
"знаменитый доктор )",-8.687807083129883,148.57706355066657
"доктор ) сказать",-9.1008939743042,188.46186892175012
") сказать напротив",-11.415270805358887,714.1964733369791
"сказать напротив .",-8.908210754394531,168.6757650383356
"напротив . .",-7.908761024475098,94.88340383387634
"иван ильич отойти",-8.568321228027344,138.70122827566937
"ильич отойти ,",-11.87368106842041,929.8657833721227
"отойти , пойти",-11.172985076904297,621.2212014870908
", пойти к",-9.177289962768555,196.93481104775344
"пойти к себя",-10.257559776306152,366.7667391569002
"к себя ,",-8.418804168701172,127.26267339381693
"себя , лечь",-11.229148864746094,641.6337741942054
", лечь и",-10.234857559204102,362.00485060060953
"лечь и стать",-11.072769165039062,586.3977446063358
"и стать думать",-9.921784400939941,302.30553594691145
"стать думать :",-8.498430252075195,133.23169804014384
"думать : «почка",-10.765276908874512,491.2688495742131
": «почка ,",-10.416385650634766,401.880017647781
"«почка , блуждать",-10.79996109008789,501.17600798797207
", блуждать почка",-10.836357116699219,511.78703427022566
"блуждать почка .",-7.610456943511963,79.91241138971866
"почка . он",-10.887036323547363,526.9374687464527
". он вспомянуть",-9.927340507507324,303.2739633346094
"он вспомянуть весь",-7.346707344055176,68.65573739155369
"вспомянуть весь то",-11.03503704071045,573.7983039053582
"весь то ,",-8.670083045959473,147.06887201411237
"то , что",-7.163541316986084,61.78532411437134
", что он",-8.763514518737793,155.19532319940583
"что он говорить",-9.574336051940918,247.50502061809965
"он говорить доктор",-9.639673233032227,256.99123311706825
"говорить доктор ,",-9.42782211303711,227.4864472797323
"доктор , как",-8.939216613769531,171.71338652409696
", как она",-7.3948235511779785,70.58393849638472
"как она отрыться",-11.013932228088379,566.8694560130492
"она отрыться и",-9.85547161102295,290.98319140019174
"отрыться и как",-10.850645065307617,516.0137405947871
"и как блуждать",-9.678520202636719,262.80283788682425
"как блуждать .",-8.21479606628418,113.16158364224117
"блуждать . и",-11.4780855178833,740.493719616118
". и он",-9.017720222473145,179.65117234670603
"и он усилие",-9.221977233886719,202.0664950543308
"он усилие воображение",-9.997538566589355,315.78001544848996
"усилие воображение стараться",-10.952802658081055,547.2687684509042
"воображение стараться поймать",-11.34339714050293,685.2503801257114
"стараться поймать этот",-11.082347869873047,589.6400406597603
"поймать этот почка",-11.100849151611328,595.9533808877204
"этот почка и",-11.043405532836914,576.5691260561159
"почка и остановить",-10.758437156677246,489.3383904791329
"и остановить ,",-9.79856014251709,281.6047886367411
"остановить , укрепить",-10.35029411315918,386.877549447809
", укрепить она",-9.425710678100586,227.21011919539467
"укрепить она ;",-9.558039665222168,245.194043866309
"она ; так",-8.606574058532715,141.7893183436906
"; так мало",-10.429183959960938,404.8517212001723
"так мало нужный",-9.989473342895508,314.31733655882596
"мало нужный ,",-10.500280380249023,421.7645706719329
"нужный , казаться",-10.96770191192627,551.9827146246006
", казаться он",-9.197154998779297,199.19973195381615
"казаться он .",-6.3485870361328125,38.64975622401938
"он . «",-8.294321060180664,118.4623285402651
". « нет",-10.268227577209473,369.0259392676725
"« нет ,",-6.454886436462402,41.08862508982985
"нет , поехать",-11.412576675415039,713.0897088513063
", поехать еще",-10.874802589416504,523.2396510465707
"поехать еще к",-11.203042984008789,632.0635499357891
"еще к петр",-10.578058242797852,441.07715097723883
"к петр иванович",-9.840392112731934,288.4682555095306
"петр иванович »",-7.66018009185791,82.23278956090267
"иванович » .",-8.299867630004883,118.84116690446633
"» . (",-10.613359451293945,450.1319737574572
". ( это",-10.957596778869629,548.7811617230919
"( это быть",-8.235648155212402,114.52809548780358
"это быть тот",-7.752016544342041,86.69701324726739
"быть тот приятель",-9.725811004638672,270.0553287063704
"тот приятель ,",-10.167234420776367,348.1838356184302
"приятель , у",-10.597037315368652,445.92244112158176
", у который",-8.92115592956543,169.9374050951175
"у который быть",-10.139188766479492,342.60775699619063
"который быть приятель",-11.965940475463867,980.5847139352027
"быть приятель -",-10.680558204650879,467.8854620342664
"приятель - доктор",-11.013601303100586,566.7614800836433
"- доктор .",-7.34410285949707,68.55288158825543
"доктор . )",-6.975709915161133,55.45331058186647
". ) он",-11.118626594543457,602.0833932996901
") он звонить",-10.750354766845703,487.0669839327819
"он звонить ,",-9.181777954101562,197.44424902498312
"звонить , велеть",-10.772757530212402,493.38890887817905
", велеть заложить",-10.702058792114258,473.71233996867056
"велеть заложить лошадь",-11.201732635498047,631.5869659121518
"заложить лошадь и",-11.220696449279785,638.5194227043903
"лошадь и собраться",-10.285808563232422,372.77960241867845
"и собраться ехать",-10.413902282714844,401.3059239324315
"— куда ты",-7.567805290222168,77.9742708976171
"куда ты ,",-10.223119735717773,359.56708884347563
"ты , jean",-10.268905639648438,369.17000710595227
", jean ?",-8.297870635986328,118.70463008922471
"jean ? —",-11.531082153320312,763.4323137035949
"? — спросить",-8.132668495178223,107.93619989071505
"— спросить жена",-9.758105278015137,275.1226332224461
"спросить жена с",-11.453202247619629,729.9625201789139
"жена с особенно",-10.3019380569458,376.2569357265346
"с особенно грустный",-10.521355628967285,426.9125354935053
"особенно грустный и",-10.965003967285156,551.1261167152643
"грустный и непривычно",-10.64883804321289,459.4195909553022
"и непривычно добрый",-10.608049392700195,448.7581491682466
"непривычно добрый выражение",-10.996429443359375,561.1866884274987
"это непривычный добрый",-9.079554557800293,186.1609726811391
"непривычный добрый озлобить",-10.906899452209473,532.9971208455883
"добрый озлобить он",-10.923086166381836,537.9867028962265
"озлобить он .",-7.715437889099121,84.890574417802
"он . он",-7.994017124176025,99.65619036635371
". он мрачно",-11.081585884094238,589.3814610437857
"он мрачно смотреть",-10.189202308654785,352.6148329205617
"мрачно смотреть на",-10.60533332824707,448.0570674321975
"смотреть на она",-7.776418685913086,87.92343999625378
"— я надо",-7.38436222076416,70.16015748384291
"я надо к",-10.958868026733398,549.1829007690652
"надо к петр",-11.338178634643555,683.1949675564701
"к петр иванович",-9.840392112731934,288.4682555095306
"он поехать к",-8.17744255065918,110.75431048113717
"поехать к приятель",-11.108829498291016,598.6974033916725
"к приятель ,",-9.497566223144531,236.80537501234127
"приятель , у",-10.597037315368652,445.92244112158176
", у который",-8.92115592956543,169.9374050951175
"у который быть",-10.139188766479492,342.60775699619063
"который быть приятель",-11.965940475463867,980.5847139352027
"быть приятель -",-10.680558204650879,467.8854620342664
"приятель - доктор",-11.013601303100586,566.7614800836433
"- доктор .",-7.34410285949707,68.55288158825543
"доктор . и",-9.46649169921875,232.60707749967253
". и с",-9.903926849365234,299.21386383177344
"и с он",-8.531163215637207,135.76593156955565
"с он к",-9.875152587890625,294.2985666860324
"он к доктор",-10.194841384887695,353.76132039792367
"к доктор .",-6.877865791320801,52.41631043188227
"доктор . он",-8.745636940002441,153.60637314725554
". он застать",-10.287084579467773,373.0535222970291
"он застать он",-9.202296257019043,199.79014600056774
"застать он и",-10.825407981872559,508.5714724961673
"он и долго",-9.81186294555664,283.7695139993571
"и долго беседовать",-9.77395248413086,277.64389029855
"долго беседовать с",-10.006147384643555,317.3487895636924
"беседовать с он",-10.21638011932373,358.1748022872583
"рассматривать анатомически и",-9.332304000854492,215.31584979464864
"анатомически и физиологически",-10.685413360595703,469.1949619298553
"и физиологически подробность",-10.469717025756836,414.4090741739364
"физиологически подробность о",-10.839761734008789,512.791046322241
"подробность о то",-10.963668823242188,550.7027000676946
"о то ,",-8.598358154296875,141.1203154484942
"то , что",-7.163541316986084,61.78532411437134
", что ,",-8.536179542541504,136.15853991229008
"что , по",-9.69532585144043,265.3575586124149
", по мнение",-9.851478576660156,290.3151127179475
"по мнение доктор",-11.554254531860352,773.6840308998786
"мнение доктор ,",-10.470100402832031,414.5005400327741
"доктор , происходить",-9.650385856628418,258.58091277656945
", происходить в",-10.154714584350586,345.683496487935
"происходить в он",-10.030122756958008,321.7589894318142
"в он ,",-7.826233386993408,90.48119895733478
"он , он",-8.332551002502441,121.09821750402747
", он все",-9.641357421875,257.2405061697315
"он все понять",-9.636494636535645,256.5214340586367
"быть один штучка",-8.883491516113281,166.29258293371186
"один штучка ,",-10.214354515075684,357.75740257013354
"штучка , маленький",-11.05922794342041,581.8445702486562
", маленький штучка",-10.758159637451172,489.2602234920062
"маленький штучка в",-10.701693534851074,473.6127481645549
"штучка в слепой",-11.234816551208496,643.7305760096705
"в слепой кишка",-9.381034851074219,221.44134609488611
"слепой кишка .",-6.615097999572754,45.05826863086484
"кишка . весь",-10.95078182220459,546.6325081517595
". весь это",-9.451859474182129,230.65605961900505
"весь это мочь",-8.744987487792969,153.54895740918207
"это мочь поправиться",-10.968011856079102,552.0812071712091
"мочь поправиться .",-8.009403228759766,100.5427609985931
"поправиться . усилить",-10.472200393676758,415.0019127812905
". усилить энергия",-11.609244346618652,798.5664984211002
"усилить энергия один",-11.10765266418457,598.2919590700133
"энергия один орган",-10.902588844299316,531.6761891310167
"один орган ,",-10.214354515075684,357.75740257013354
"орган , ослабить",-10.736812591552734,483.28481304067634
", ослабить деятельность",-11.423624038696289,717.6389625204027
"ослабить деятельность другой",-11.305773735046387,670.5689403635597
"деятельность другой ,",-9.701294898986816,266.2709113674025
"другой , произойти",-10.121273040771484,339.0925593185553
", произойти всасывание",-10.799776077270508,501.12263461366086
"произойти всасывание ,",-10.332778930664062,382.9964360318598
"всасывание , и",-11.279947280883789,660.6733978759449
", и все",-8.916756629943848,169.50759320574517
"и все поправиться",-10.768412590026855,492.1564118586298
"все поправиться .",-7.224793434143066,64.00270930503108
"поправиться . он",-10.522299766540527,427.14462094037293
". он немного",-11.098653793334961,595.2007206030305
"он немного опоздать",-9.986284255981445,313.740846511792
"немного опоздать к",-11.153728485107422,614.3729998295197
"опоздать к обед",-11.22805404663086,641.2295260421723
"к обед .",-6.205344200134277,35.59066068143396
"обед . пообедать",-10.319671630859375,380.1175380123458
". пообедать ,",-10.895547866821289,529.5256069717583
"пообедать , весело",-9.809175491333008,283.3308554270671
", весело говорить",-10.843452453613281,513.8816541343364
"весело говорить ,",-10.9591064453125,549.2582784205409
"говорить , но",-9.197879791259766,199.28286022111266
", но долго",-10.047746658325195,325.0398916741361
"но долго не",-10.030516624450684,321.83194958872895
"долго не мочь",-8.713674545288086,150.80600538599919
"не мочь уйти",-11.129335403442383,605.8063913031888
"мочь уйти к",-11.631363868713379,808.799673338673
"уйти к себя",-11.090278625488281,592.3380841994461
"к себя заниматься",-10.621600151062012,452.27235012281574
"себя заниматься .",-8.411626815795898,126.73795754746527
"заниматься . наконец",-10.250102996826172,365.19577897544025
". наконец он",-11.120079040527344,602.5870027886677
"наконец он пойти",-10.003616333007812,316.8867520845025
"он пойти в",-9.20179557800293,199.7325719787049
"пойти в кабинет",-10.039236068725586,323.45138654706017
"в кабинет и",-8.805200576782227,158.9644984705878
"кабинет и тотчас",-11.71902084350586,850.6584313082799
"и тотчас же",-7.979966163635254,98.85338400274644
"тотчас же сесть",-10.016826629638672,319.30568978741707
"же сесть за",-11.332855224609375,681.1045886297718
"сесть за работа",-10.461626052856445,412.4834358471198
"за работа .",-6.525266647338867,42.78747533888054
"работа . он",-9.851244926452637,290.2760679984926
". он читать",-10.293689727783203,374.47465725071714
"он читать дело",-9.896566390991211,297.9487705826464
"читать дело ,",-10.262784957885742,367.87158157576744
"дело , работать",-10.24251937866211,363.60499833417646
", работать ,",-9.561250686645508,245.64768273247768
"работать , но",-10.101319313049316,335.2199278442179
", но сознание",-10.597439765930176,446.0257595689631
"но сознание то",-10.051665306091309,325.7739296229901
"сознание то ,",-9.701372146606445,266.2827519803177
"то , что",-7.163541316986084,61.78532411437134
", что у",-9.805144309997559,282.67413866023725
"что у он",-9.744274139404297,272.9408469477706
"у он быть",-6.921551704406738,53.751170512028054
"он быть отложить",-9.738492965698242,272.03403380754116
"быть отложить важный",-11.048906326293945,578.3977323053764
"отложить важный задушевный",-11.429630279541016,720.1244721295429
"важный задушевный дело",-11.009160041809082,565.3143508781068
"задушевный дело ,",-10.135527610778809,341.88646099626243
"дело , который",-8.555130958557129,137.65206777425155
", который он",-8.326146125793457,120.65255729608808
"который он заняться",-11.960906982421875,977.7475707514905
"он заняться по",-10.403341293334961,398.87362796897185
"заняться по окончание",-11.143072128295898,610.6157920861391
"по окончание ,",-9.88845157623291,296.5602192214935
"окончание , не",-11.275775909423828,659.0888693361068
", не оставлять",-10.680835723876953,467.9602140683201
"не оставлять он",-10.016905784606934,319.32023936646164
"оставлять он .",-7.915900707244873,95.27417061290208
"он . когда",-8.723828315734863,151.6900445678985
". когда он",-9.174256324768066,196.59120342146687
"когда он кончить",-8.653166770935059,145.64369641623392
"он кончить дело",-10.22925090789795,360.8383821655677
"кончить дело ,",-10.639047622680664,456.8376677131061
"дело , он",-8.805170059204102,158.9617059132954
", он вспомянуть",-9.848343849182129,289.7917131614235
"он вспомянуть ,",-7.490602970123291,74.58487093299252
"вспомянуть , что",-9.199273109436035,199.44276083248516
", что этот",-9.214218139648438,201.16597890274238
"что этот задушевный",-11.497211456298828,748.6914336720789
"этот задушевный дело",-10.74220085144043,484.78616006100947
"задушевный дело быть",-10.2153902053833,357.97075800283113
"дело быть мысль",-9.707249641418457,267.18520765982294
"быть мысль о",-10.256475448608398,366.5378787535887
"мысль о слепой",-9.641371726989746,257.242624473246
"о слепой кишка",-10.053560256958008,326.1294846867008
"слепой кишка .",-6.615097999572754,45.05826863086484
"кишка . но",-11.505691528320312,752.3551221815055
". но он",-9.153922080993652,194.30345374192447
"но он не",-7.985672473907471,99.17863310342598
"он не предаться",-9.474120140075684,233.63076714343958
"не предаться они",-10.99141788482666,559.5700623833621
"предаться они ,",-10.666254997253418,464.0489018946511
"они , он",-8.616586685180664,142.60891355813558
", он пойти",-9.680680274963379,263.1298200616749
"он пойти в",-9.20179557800293,199.7325719787049
"пойти в гостиная",-11.012434959411621,566.3810833473907
"в гостиная к",-9.050748825073242,183.0995202019629
"гостиная к чай",-10.38920783996582,395.64160954944384
"к чай .",-5.869555473327637,29.335187494331542
"чай . быть",-10.051027297973633,325.6543055790554
". быть гость",-10.347655296325684,386.2903188707636
"быть гость ,",-9.332603454589844,215.35296901661295
"гость , говорить",-10.745405197143555,485.68120713907905
", говорить и",-9.832023620605469,287.0819616619505
"говорить и играть",-10.562606811523438,437.17136020237297
"и играть на",-9.990975379943848,314.5892260651161
"играть на фортепиано",-10.024566650390625,320.73153486836395
"на фортепиано ,",-9.271930694580078,207.96137184136094
"фортепиано , петь",-11.194480895996094,628.9559413708571
", петь ;",-10.137819290161133,342.3377741059175
"петь ; быть",-10.501805305480957,422.1349655500024
"; быть судебный",-10.674111366271973,466.152310940314
"быть судебный следователь",-10.254417419433594,366.1038996101066
"судебный следователь ,",-7.648007392883301,81.65858464839245
"следователь , желанный",-11.169940948486328,620.1335632293699
", желанный жених",-11.121428489685059,603.0552774690922
"желанный жених дочь",-11.119013786315918,602.2176039146034
"жених дочь .",-7.431950569152832,72.10869605901289
"дочь . иван",-11.778217315673828,880.1452082887462
". иван ильич",-8.94884967803955,172.66822299315254
"иван ильич провести",-8.772080421447754,155.962470290003
"ильич провести вечер",-12.675636291503906,1475.3976007176893
"провести вечер ,",-9.79263973236084,280.64669559320095
"вечер , по",-9.604333877563477,251.81608601237502
", по замечание",-11.03139877319336,572.597824034204
"по замечание прасковье",-11.437915802001953,723.5673313780575
"замечание прасковье федоровна",-10.197075843811035,354.21664147678024
"прасковье федоровна ,",-7.313586711883545,67.35916237293321
"федоровна , веселый",-12.581453323364258,1397.5370518713014
", веселый другой",-10.994617462158203,560.6016420859626
"веселый другой ,",-10.252102851867676,365.6164377667485
"другой , но",-8.939218521118164,171.7135750583096
", но он",-8.683191299438477,148.1828095842119
"но он не",-7.985672473907471,99.17863310342598
"он не забывать",-9.289849281311035,210.1175461786099
"не забывать ни",-10.710531234741211,476.02833976975217
"забывать ни на",-11.450898170471191,728.9949882670911
"ни на минута",-9.110137939453125,189.46739537036342
"на минута ,",-8.589998245239258,140.44282649340713
"минута , что",-9.549622535705566,244.00888135066467
", что у",-9.805144309997559,282.67413866023725
"что у он",-9.744274139404297,272.9408469477706
"у он быть",-6.921551704406738,53.751170512028054
"он быть отложить",-9.738492965698242,272.03403380754116
"быть отложить важный",-11.048906326293945,578.3977323053764
"отложить важный мысль",-11.777616500854492,879.8408567072744
"важный мысль о",-11.278173446655273,659.9991278745673
"мысль о слепой",-9.641371726989746,257.242624473246
"о слепой кишка",-10.053560256958008,326.1294846867008
"слепой кишка .",-6.615097999572754,45.05826863086484
"кишка . в",-11.751577377319336,866.7509859115751
". в 11",-11.208086967468262,633.9014451530445
"в 11 час",-8.536754608154297,136.20362053091208
"11 час он",-10.419269561767578,402.5477378593888
"час он проститься",-11.116792678833008,601.4481172277615
"он проститься и",-9.08080005645752,186.2944917506544
"проститься и пойти",-10.105177879333496,335.9653355891587
"и пойти к",-8.644508361816406,144.9195879232226
"пойти к себя",-10.257559776306152,366.7667391569002
"к себя .",-6.1597981452941895,34.669656304290655
"себя . он",-9.820048332214355,285.1097590376231
". он спать",-11.063720703125,583.3513077242519
"он спать один",-9.611745834350586,252.89279631688447
"спать один с",-11.240663528442383,645.9008887266475
"один с время",-10.292442321777344,374.2058567684279
"с время свой",-7.2380266189575195,64.49212019868455
"время свой болезнь",-11.494428634643555,747.4930493203664
"свой болезнь ,",-9.753827095031738,274.4459168097873
"болезнь , в",-10.592460632324219,444.74918209796925
", в маленький",-10.162304878234863,347.19720435160275
"в маленький комнатка",-9.007711410522461,178.61908184368977
"маленький комнатка у",-11.17182445526123,620.8062975442864
"комнатка у кабинет",-11.271570205688477,657.4951466892954
"у кабинет .",-7.46297025680542,73.40786009825817
"кабинет . он",-10.393245697021484,396.5622995527121
". он пойти",-10.068188667297363,328.887347952919
"он пойти ,",-8.117332458496094,106.98751853502165
"пойти , раздеться",-11.027204513549805,571.2170057617799
", раздеться и",-10.490835189819336,419.4776221078618
"раздеться и брать",-9.650623321533203,258.6162621140631
"и брать роман",-10.235245704650879,362.0857440029816
"брать роман золя",-11.149053573608398,612.7218861354079
"роман золя ,",-10.27573013305664,370.62314178337766
"золя , но",-11.089722633361816,592.1485338898691
", но не",-8.798108100891113,158.31680808268482
"но не читать",-9.901592254638672,298.81202017407225
"не читать он",-10.424692153930664,403.8062517988937
"читать он ,",-9.825481414794922,286.0028452792488
"он , а",-8.059231758117676,103.46844911941392
", а думать",-10.328710556030273,382.1005290516447
"а думать .",-7.87699031829834,93.16388262888836
"думать . и",-9.994348526000977,315.2006696606023
". и в",-9.416534423828125,226.0130967903441
"и в его",-8.857675552368164,163.83960342806034
"в его воображение",-8.22956371307373,114.12766404833684
"его воображение происходить",-11.017210960388184,567.940370070631
"воображение происходить тот",-11.382926940917969,701.0221415502773
"происходить тот желанный",-10.763531684875488,490.7755531512186
"тот желанный исправление",-10.835460662841797,511.52299965629436
"желанный исправление слепой",-11.284710884094238,662.4875499236788
"исправление слепой кишка",-10.709249496459961,475.6772423368592
"слепой кишка .",-6.615097999572754,45.05826863086484
"кишка . всасываться",-11.423016548156738,717.388048290396
". всасываться ,",-10.943735122680664,544.4196357801986
"всасываться , выбрасывать",-10.651639938354492,460.1611869410603
", выбрасывать ,",-10.681854248046875,468.23466410268384
"выбрасывать , восстановлять",-10.651637077331543,460.1604290851083
", восстановлять правильный",-11.210744857788086,634.8720596494104
"восстановлять правильный деятельность",-11.106733322143555,597.975417267296
"правильный деятельность .",-8.089778900146484,105.3039652655507
"деятельность . «",-10.340540885925293,384.71154678933055
". « да",-10.076274871826172,330.42181919572977
"« да ,",-6.072673797607422,32.97375823906664
"да , это",-8.00123405456543,100.0710631290432
", это все",-10.355329513549805,388.00058320789134
"это все так",-9.510660171508789,238.59703522212644
"все так ,",-8.57712459564209,139.40589818660314
"так , —",-8.742107391357422,153.2945969287025
", — сказать",-8.40499210357666,126.25483710280096
"— сказать он",-7.58305549621582,78.66179891417133
"сказать он себя",-10.542671203613281,432.1831204870268
"он себя .",-5.907492160797119,29.982858847216512
"себя . —",-9.803534507751465,282.4123124653777
". — только",-9.968268394470215,310.5039280498603
"— только надо",-8.575884819030762,139.306443484142
"только надо помогать",-10.56629753112793,438.10113950347534
"надо помогать природе»",-11.229844093322754,641.8906111034837
"помогать природе» .",-8.289108276367188,118.10738911523028
"природе» . он",-11.123453140258789,603.7585376152402
". он вспомянуть",-9.927340507507324,303.2739633346094
"он вспомянуть о",-7.65911340713501,82.18231140661632
"вспомянуть о лекарство",-11.072259902954102,586.2258644752719
"о лекарство ,",-10.1053466796875,335.9979826899856
"лекарство , приподняться",-10.823921203613281,508.136393557221
", приподняться ,",-10.461568832397461,412.4698493845972
"приподняться , принять",-10.670513153076172,465.1877698541337
", принять он",-10.368638038635254,390.98447198489407
"принять он ,",-9.333592414855957,215.47560249026202
"он , лечь",-10.002674102783203,316.71492206536004
", лечь на",-10.07125473022461,329.46833606001076
