text,score,perplexity
"немо крикнуть ,",-8.726232528686523,151.90012532311187
"крикнуть , чтобы",-10.632408142089844,455.0949700935501
", чтобы обратить",-11.126032829284668,604.6557780551628
"чтобы обратить на",-11.838829040527344,911.3962978788759
"обратить на себя",-9.256444931030273,206.11577553507658
"на себя его",-9.591632843017578,249.981696317294
"себя его внимание",-11.367265701293945,694.7305954539006
"его внимание .",-7.008602142333984,56.51328277675069
"внимание . показать",-10.877298355102539,523.9919183086134
". показать голова",-11.578449249267578,784.534980195146
"показать голова и",-10.770513534545898,492.7519863291047
"голова и рука",-9.759387016296387,275.3257012729179
"и рука ,",-7.921123504638672,95.56104188955887
"рука , что",-9.630558967590332,255.64643561638863
", что значить",-10.503594398498535,422.56993985245293
"что значить :",-8.031706809997559,101.84194910901621
"значить : брить",-11.140783309936523,609.8118051593038
": брить голова",-10.992719650268555,559.9895369533509
"брить голова ,",-9.237043380737305,203.8265929816149
"голова , чеченец",-10.95824146270752,548.9848576114287
", чеченец .",-7.78368616104126,88.292037741346
"чеченец . потом",-9.852532386779785,290.4912776413003
". потом ,",-8.98488998413086,176.2878966287136
"потом , нахмурив",-10.004178047180176,316.9892335620462
", нахмурив бровь",-11.572668075561523,781.9284570713032
"нахмурив бровь ,",-10.110075950622559,336.91394553061167
"бровь , показать",-10.819635391235352,506.8843093530821
", показать вид",-9.897909164428711,298.1791628475329
"показать вид ,",-10.566448211669922,438.13914147157294
"вид , что",-9.303922653198242,211.82668185935395
", что прицеливать",-11.119529724121094,602.3964877053961
"что прицеливать из",-10.887588500976562,527.1049871219157
"прицеливать из ружье",-11.0982666015625,595.0680737753893
"из ружье ,",-8.814342498779297,159.80325631390795
"ружье , вскрикнуть",-10.569581985473633,438.9302338068007
", вскрикнуть и",-11.255400657653809,651.4036150553804
"вскрикнуть и запеть",-10.745492935180664,485.70573760957177
"и запеть скоро",-10.132891654968262,341.36808334132036
"запеть скоро ,",-10.66130256652832,462.72785282596857
"скоро , качай",-10.086165428161621,332.30842880623214
", качай голова",-10.992232322692871,559.8324660714114
"качай голова .",-6.9946136474609375,56.06004110530505
"голова . она",-8.28486156463623,117.81901596783295
". она говорить",-10.11674690246582,338.2102189818281
"она говорить ,",-7.2286272048950195,64.1441125920922
"говорить , чтобы",-9.238295555114746,203.97356609245267
", чтобы лукашка",-10.873207092285156,522.7593064047913
"чтобы лукашка еще",-11.845635414123535,914.974211203059
"лукашка еще убить",-9.463746070861816,232.23972989237373
"еще убить чеченец",-10.58867073059082,443.77995588025016
"лукашка понять ,",-8.492979049682617,132.81427699117438
"понять , усмехнуться",-11.168096542358398,619.4755010058075
", усмехнуться и",-10.587226867675781,443.41125950196516
"усмехнуться и скорый",-11.044618606567383,576.971885675394
"и скорый ,",-10.17510986328125,349.76589969785505
"скорый , легкий",-11.010955810546875,565.8990340643447
", легкий шаг",-10.180291175842285,350.81066990573385
"легкий шаг ,",-9.165467262268066,195.59908351935096
"шаг , придерживать",-9.818559646606445,284.8655370858044
", придерживать ружье",-10.658323287963867,461.93494976517786
"придерживать ружье за",-11.751770973205566,866.8475844078796
"ружье за спина",-10.835699081420898,511.5932083287347
"за спина под",-10.216842651367188,358.2701807613941
"спина под буркий",-11.055139541625977,580.4768247207022
"под буркий ,",-10.288337707519531,373.32272470769254
"буркий , скрыться",-11.189935684204102,627.3124704715254
", скрыться в",-10.00338363647461,316.8443076641521
"скрыться в густой",-10.891033172607422,528.1512270883419
"в густой туман",-10.200281143188477,354.87081653472126
"молча постоять у",-9.473640441894531,233.56626207456634
"постоять у ворота",-11.306624412536621,670.897391229545
"у ворота ,",-8.82844352722168,161.10569093339487
"ворота , старуха",-10.914775848388672,535.4192262280789
", старуха вернуться",-11.220391273498535,638.4072617416793
"старуха вернуться в",-10.046131134033203,324.73775466223026
"вернуться в избушка",-9.758932113647461,275.25361309382674
"в избушка и",-9.898881912231445,298.3461776045749
"избушка и тотчас",-11.125138282775879,604.3444953325945
"и тотчас же",-7.979966163635254,98.85338400274644
"тотчас же приняться",-10.364837646484375,390.13005739233677
"же приняться за",-11.608358383178711,798.1593321037338
"приняться за работа",-10.346331596374512,385.9960843515114
"лукашка пойти на",-8.618319511413574,142.75123620237133
"пойти на кордон",-9.740775108337402,272.3916416407274
"на кордон ,",-8.252293586730957,115.63076441087972
"кордон , а",-10.831342697143555,510.31187472640954
", а дядя",-10.6763916015625,466.76458838689314
"а дядя ерошка",-9.88247013092041,295.54085998676527
"дядя ерошка в",-8.153966903686523,109.2676809563878
"ерошка в тот",-10.433208465576172,405.7907250770904
"в тот же",-7.244650840759277,64.73851157793646
"тот же время",-10.093259811401367,333.66830321060485
"же время свистнуть",-11.995030403137207,997.1433580750654
"время свистнуть собака",-11.524057388305664,760.351395010605
"свистнуть собака и",-11.14974308013916,612.9651309920373
"собака и ,",-10.185262680053711,351.8160676099735
"и , перелезшь",-9.680173873901367,263.05312682346573
", перелезшь через",-11.119329452514648,602.3270440655341
"перелезшь через плетень",-10.71593952178955,477.5126492159813
"через плетень ,",-9.621983528137207,254.3875672071716
"плетень , зад",-10.746530532836914,485.9959310687432
", зад обойти",-10.964399337768555,550.9343291449389
"зад обойти до",-11.054296493530273,580.1951891161267
"обойти до квартира",-11.28371524810791,662.1079644752338
"до квартира оленин",-10.798977851867676,500.89242392339185
"квартира оленин (",-9.56854248046875,246.6809544508263
"оленин ( идти",-9.55472183227539,244.72619512431368
"( идти на",-11.106979370117188,598.0601184699741
"идти на охота",-10.844135284423828,514.0836847914723
"на охота ,",-7.993622779846191,99.63357069519571
"охота , он",-10.48361873626709,417.73867420531315
", он не",-9.12312126159668,190.88874179462647
"он не любить",-8.34508991241455,121.97546378682453
"не любить встречаться",-10.307890892028809,377.54847726811744
"любить встречаться с",-11.167888641357422,619.4013682020245
"встречаться с баба",-10.694706916809082,471.71178786236777
"с баба )",-9.94572639465332,306.5007902975596
"баба ) .",-8.293974876403809,118.43872379044015
") . оленин",-10.475812911987305,415.8658207816644
". оленин еще",-10.926389694213867,539.0107459486177
"оленин еще спать",-8.844059944152832,162.5604848924776
"еще спать ,",-9.265026092529297,207.13644727993758
"спать , и",-9.986441612243652,313.76926692984796
", и даже",-9.13022232055664,191.67063432839976
"и даже ванюша",-10.288562774658203,373.3710951821846
"даже ванюша ,",-10.213432312011719,357.5675328909157
"ванюша , проснуться",-9.873963356018066,294.0971656320298
", проснуться ,",-9.226754188537598,202.62290947920272
"проснуться , но",-9.635875701904297,256.43005497985547
", но еще",-9.460016250610352,231.74163283774845
"но еще не",-9.469337463378906,232.9884358820661
"еще не вставать",-9.38215160369873,221.5837464241479
"не вставать ,",-9.023353576660156,180.23469426022058
"вставать , поглядывать",-11.063383102416992,583.2379510691209
", поглядывать вокруг",-10.79580020904541,499.9770298527934
"поглядывать вокруг себя",-10.224535942077637,359.860339646132
"вокруг себя и",-9.982884407043457,313.12742151336465
"себя и соображать",-11.146259307861328,611.7371098959619
"и соображать ,",-9.278237342834473,208.71772661104873
"соображать , пора",-10.944437026977539,544.6396522135311
", пора или",-10.987735748291016,558.3852492184434
"пора или не",-11.489063262939453,745.1879365765171
"или не пора",-10.613173484802246,450.08378929563366
"не пора ,",-9.906644821166992,299.682377372568
"пора , когда",-11.012947082519531,566.548078100714
", когда дядя",-10.68220329284668,468.3287542314383
"когда дядя ерошка",-8.351422309875488,122.42090267716003
"дядя ерошка с",-8.800140380859375,158.50212724088863
"ерошка с ружье",-10.358526229858398,388.7152306165052
"с ружье за",-9.877330780029297,294.66780973897534
"ружье за плечо",-10.10401725769043,335.7409495861571
"за плечо и",-9.38999080657959,222.5859265162478
"плечо и в",-10.663653373718262,463.3544554848056
"и в весь",-7.699469566345215,84.1138267457362
"в весь охотничий",-9.90358829498291,299.15555645127307
"весь охотничий убор",-10.152444839477539,345.2321316747198
"охотничий убор отворить",-10.728992462158203,481.1141338899622
"убор отворить дверь",-10.687623023986816,469.7921503738413
"— палок !",-6.192466735839844,35.3278073939277
"палок ! —",-11.028450012207031,571.6266961603752
"! — закричать",-8.572806358337402,139.05979652577642
"— закричать он",-8.792305946350098,157.78891381360435
"закричать он свой",-11.338796615600586,683.4380494991599
"он свой густой",-9.089526176452637,187.232632744859
"свой густой голос",-11.103744506835938,596.9474848593522
"густой голос .",-7.838320732116699,91.11296570097535
"голос . —",-9.078893661499023,186.09016260705934
". — тревога",-11.421468734741211,716.7491452149887
"— тревога !",-6.8726911544799805,52.26040711597153
"тревога ! чеченец",-11.114306449890137,600.5879473233321
"! чеченец прийти",-11.297468185424805,667.3705628139364
"чеченец прийти !",-8.12136459350586,107.2361339150119
"прийти ! иван",-11.225831985473633,640.409840096506
"! иван !",-8.54897689819336,137.1652895317152
"иван ! самовар",-10.368574142456055,390.9700912159193
"! самовар барин",-11.076425552368164,587.633286035745
"самовар барин ставь",-10.489984512329102,419.2722586796478
"барин ставь .",-8.35975170135498,123.00929383694587
"ставь . а",-11.124713897705078,604.196874612763
". а ты",-9.596790313720703,250.7249644638616
"а ты вставать",-11.493266105651855,746.9929902141016
"ты вставать !",-9.10785961151123,189.2190696758132
"вставать ! живо",-10.843982696533203,514.0385313855727
"! живо !",-8.390944480895996,125.23799905709826
"живо ! —",-10.878755569458008,524.4316481018934
"! — кричать",-8.854731559753418,163.56217985905081
"— кричать старик",-8.921808242797852,170.00122885865065
"кричать старик .",-8.003007888793945,100.17329798515759
"старик . —",-8.005983352661133,100.3450233059676
". — так-то",-9.627847671508789,255.24774729177915
"— так-то у",-8.623053550720215,143.14078271799548
"так-то у мы",-11.159089088439941,616.2717671057668
"у мы ,",-8.106225967407227,106.30568538434413
"мы , добрый",-11.449756622314453,728.516102652398
", добрый человек",-10.117012977600098,338.2620249712814
"добрый человек !",-8.446112632751465,129.27905182617744
"человек ! вот",-10.558427810668945,436.1209532445911
"! вот уж",-10.295698165893555,374.9078564665847
"вот уж и",-10.5260009765625,428.0556602195793
"уж и девка",-9.862833023071289,292.21886915736764
"и девка встать",-10.782155990600586,496.0654697972933
"девка встать .",-7.1250481605529785,60.43131436467958
"встать . в",-10.77623462677002,494.37745409832684
". в окно",-9.857353210449219,291.2985364320643
"в окно глянь",-10.033384323120117,322.36366210061857
"окно глянь -",-10.983285903930664,556.9567554709766
"глянь - ка",-10.092440605163574,333.51099133684596
"- ка ,",-9.193805694580078,198.81604198490973
"ка , глянь",-11.772406578063965,877.2061029516752
", глянь -",-11.034757614135742,573.7060153735938
"глянь - ка",-10.092440605163574,333.51099133684596
"- ка ,",-9.193805694580078,198.81604198490973
"ка , за",-12.109139442443848,1064.841235400384
", за вода",-10.942216873168945,543.9440346688253
"за вода идти",-10.656315803527832,461.4014456239986
"вода идти ,",-9.990581512451172,314.51790785284186
"идти , а",-9.933294296264648,304.3151502029207
", а ты",-8.936426162719727,171.4377825347675
"а ты спишь",-11.197844505310059,630.1749365462986
"оленин проснуться и",-8.76000690460205,154.8822774864319
"проснуться и вскочить",-10.438322067260742,406.9869809065372
"и вскочить .",-7.441946506500244,72.52481449391942
"вскочить . и",-11.079385757446289,588.6354850308627
". и так",-8.604044914245605,141.58303853793575
"и так свежий",-9.986186981201172,313.7232788136494
"так свежий ,",-9.476396560668945,233.93712062607267
"свежий , весело",-10.768310546875,492.1275030659914
", весело он",-10.602668762207031,447.37034301453906
"весело он стать",-11.082399368286133,589.6575207209554
"он стать при",-9.310225486755371,212.59662790292307
"стать при вид",-9.753652572631836,274.4183464881616
"при вид старик",-10.26865005493164,369.1156964509759
"вид старик и",-10.896566390991211,529.8361639735308
"старик и звук",-9.465862274169922,232.52281313150806
"и звук его",-10.161211967468262,346.97884086774366
"звук его голос",-9.785813331604004,279.5460325345684
"— живо !",-5.90255880355835,29.897832253891732
"живо ! живо",-10.842402458190918,513.5711445758886
"! живо ,",-10.100421905517578,335.04680153738343
"живо , ванюша",-10.813026428222656,504.9595696361972
", ванюша !",-7.9358625411987305,96.37527611188092
"ванюша ! —",-9.757247924804688,274.9868848502304
"! — закричать",-8.572806358337402,139.05979652577642
"— закричать он",-8.792305946350098,157.78891381360435
"— так-то ты",-8.244171142578125,115.09137686070628
"так-то ты на",-11.555623054504395,774.2937676823356
"ты на охота",-10.816511154174805,505.97351977200515
"на охота ходить",-10.257729530334473,366.80258072068676
"охота ходить !",-8.64753532409668,145.1723245717853
"ходить ! человек",-11.046565055847168,577.6187255277724
"! человек завтракать",-10.576078414916992,440.5747502735948
"человек завтракать ,",-10.509958267211914,424.12079499685757
"завтракать , а",-10.87862491607666,524.3922070115866
", а ты",-8.936426162719727,171.4377825347675
"а ты спишь",-11.197844505310059,630.1749365462986
"ты спишь .",-8.543069839477539,136.6996680199557
"спишь . лям",-11.16612434387207,618.7726165280615
". лям !",-9.047440528869629,182.7511557606081
"лям ! куда",-10.884913444519043,526.2939300119897
"! куда ?",-7.435250282287598,72.24579435426882
"куда ? —",-10.48980712890625,419.2294489304363
"? — крикнуть",-8.973949432373047,175.18114398715423
"— крикнуть он",-8.592761993408203,140.66644062240482
"крикнуть он на",-11.411470413208008,712.6357466777483
"он на собака",-9.920580863952637,302.09616770521416
"на собака .",-7.200918197631836,63.12909295812434
"собака . —",-10.645906448364258,458.64494588716826
". — ружье",-11.331073760986328,680.4064787275681
"— ружье -",-8.858336448669434,163.90194683350106
"ружье - то",-10.887187957763672,526.9834658985965
"- то готовый",-10.583419799804688,442.4405769191389
"то готовый ,",-10.618555068969727,451.4802607970854
"готовый , чтоль",-10.59870719909668,446.35129566076927
", чтоль ?",-8.596227645874023,140.94734886580872
"чтоль ? —",-11.137828826904297,608.7755570123032
"? — кричать",-9.998135566711426,315.88855534073804
"— кричать старик",-8.921808242797852,170.00122885865065
"кричать старик ,",-10.582415580749512,442.1848870129079
"старик , точно",-9.625523567199707,254.90648936303958
", точно целый",-10.910226821899414,534.018995445235
"точно целый толпа",-11.153590202331543,614.3240964781701
"целый толпа народ",-11.317954063415527,675.2871969885983
"толпа народ быть",-9.190016746520996,198.3828780997407
"народ быть в",-10.376639366149902,392.7894744709836
"быть в избе",-10.095623016357422,334.1225244867226
"— ну ,",-5.014573097229004,17.932600535860338
"ну , провиниться",-12.13403034210205,1080.2084879820436
", провиниться ,",-10.595254898071289,445.46514066899266
"провиниться , нечего",-10.850744247436523,516.0432026329373
", нечего делать",-10.710077285766602,475.9039631346726
"нечего делать .",-6.822464466094971,50.77104665051696
"делать . порох",-10.976869583129883,554.9034127186316
". порох ,",-11.142019271850586,610.2458265333249
"порох , ванюша",-10.986720085144043,558.0588776059146
", ванюша !",-7.9358625411987305,96.37527611188092
"ванюша ! пыжа",-9.808952331542969,283.29446077099595
"! пыжа !",-8.583381652832031,139.90892291781373
"пыжа ! —",-11.028450012207031,571.6266961603752
"! — говорить",-8.566611289978027,138.56476912749417
"— говорить оленин",-8.656390190124512,145.91419635230696
"— штраф !",-6.257967948913574,36.68529259099694
"штраф ! —",-11.309955596923828,672.1851275273428
"! — кричать",-8.854731559753418,163.56217985905081
"— кричать старик",-8.921808242797852,170.00122885865065
"— дю тот",-8.48477840423584,132.18878202631757
"дю тот вулев",-10.717796325683594,478.0233173250021
"тот вулев ?",-8.11247730255127,106.68892167077853
"вулев ? —",-11.306654930114746,670.9091772090146
"? — говорить",-8.874372482299805,165.42194412507106
"— говорить ванюша",-9.384034156799316,221.8240034926583
"говорить ванюша ,",-10.130755424499512,340.9485565362092
"ванюша , ухмыляться",-9.522245407104492,240.1935559796004
"— ты не",-6.623720645904541,45.28247556870483
"ты не наш",-11.156926155090332,615.5049341521905
"не наш !",-8.405177116394043,126.26828420379749
"наш ! не",-10.889894485473633,527.8051474279513
"! не по-нашему",-10.458621978759766,411.7707512118815
"не по-нашему лопокий",-10.347681999206543,386.29625674475847
"по-нашему лопокий ,",-10.456585884094238,411.2884096657475
"лопокий , чорт",-11.083891868591309,590.1643439878256
", чорт !",-7.508399486541748,75.35288275146037
"чорт ! —",-10.622035026550293,452.3855836472486
"! — кричать",-8.854731559753418,163.56217985905081
"— кричать на",-9.188427925109863,198.2015202406907
"кричать на он",-10.530027389526367,429.04895386259363
"на он старик",-10.533559799194336,429.92227754135837
"он старик ,",-8.466023445129395,130.76931875609353
"старик , оскаливать",-9.438033103942871,228.82753169031716
", оскаливать корешок",-10.479026794433594,416.6359094097482
"оскаливать корешок свой",-11.094311714172363,593.7148731098544
"корешок свой зуб",-11.219873428344727,638.216983686874
"— для первый",-8.259373664855957,116.10299319380383
"для первый раз",-9.316473007202148,213.3625788002943
"первый раз прощаться",-10.695403099060059,471.90086647156204
"раз прощаться ,",-10.205909729003906,356.0224891447959
"прощаться , —",-10.862025260925293,519.4052263091785
", — шутить",-10.859094619750977,518.529721812645
"— шутить оленин",-8.965304374694824,174.31152148975644
"шутить оленин ,",-10.47968864440918,416.79467438024824
"оленин , натягивать",-9.051010131835938,183.1270641516841
", натягивать большой",-10.68531322479248,469.1679169970721
"натягивать большой сапог",-11.843085289001465,913.6320418625465
"— прощаться для",-8.808588027954102,159.2747774723832
"прощаться для первый",-11.117514610290527,601.6981172675879
"для первый раз",-9.316473007202148,213.3625788002943
"первый раз ,",-9.063936233520508,184.4947695559021
"раз , —",-9.906298637390137,299.6226627980531
", — отвечать",-8.584037780761719,139.96177616251188
"— отвечать ерошка",-9.709774017333984,267.57374943579754
"отвечать ерошка :",-9.75931167602539,275.31376083618125
"ерошка : —",-9.339763641357422,216.2424286485759
": — а",-9.402226448059082,224.15922272096657
"— а другой",-7.277788162231445,65.98527645211846
"а другой раз",-10.587613105773926,443.5098569796264
"другой раз проспить",-10.232660293579102,361.54725902603593
"раз проспить ,",-10.3191499710083,380.00340906482467
"проспить , ведро",-10.835912704467773,511.6561234844665
", ведро чихирь",-10.894026756286621,529.0621458448919
"ведро чихирь штраф",-10.679018020629883,467.4708180650793
"чихирь штраф .",-8.121472358703613,107.24278647572406
"штраф . как",-11.000986099243164,562.6606256848161
". как обогреться",-11.433418273925781,721.6964490993682
"как обогреться ,",-9.716087341308594,268.5479461991828
"обогреться , не",-10.942220687866211,543.9452291256896
", не застать",-10.715786933898926,477.4707079462813
"не застать олень",-10.925792694091797,538.8255408587318
"застать олень -",-11.234122276306152,643.473356136511
"олень - то",-10.860828399658203,519.047495597881
"— да хоть",-7.7680768966674805,87.50225074865355
"да хоть и",-10.417543411254883,402.1479441112554
"хоть и застать",-11.060213088989258,582.1746251910664
"и застать ,",-9.640115737915039,257.05670387779867
"застать , так",-10.076399803161621,330.4455827508994
", так он",-9.645673751831055,257.88046103056917
"так он умный",-10.072202682495117,329.6481711143449
"он умный мы",-9.722711563110352,269.5739304381167
"умный мы ,",-10.724185943603516,479.78480097025397
"мы , —",-9.974727630615234,311.6606037530571
", — сказать",-8.40499210357666,126.25483710280096
"— сказать оленин",-8.765294075012207,155.35438596043358
"сказать оленин ,",-10.45573616027832,411.0872811040041
"оленин , повторять",-9.15228271484375,194.1201770335525
", повторять слово",-9.883439064025879,295.7057476438301
"повторять слово старик",-11.08165168762207,589.4037869744327
"слово старик ,",-9.20983600616455,200.65916539280752
"старик , сказать",-9.496371269226074,236.64253952802937
", сказать вечер",-11.121444702148438,603.0609055956467
"сказать вечер :",-9.313079833984375,212.94623135705774
"вечер : —",-10.16767406463623,348.27196490843164
": — он",-9.878241539001465,294.82233721123595
"— он не",-7.469565391540527,73.68708013931011
"он не обмануть",-9.373849868774414,220.52735429473114
"— да ты",-6.228220462799072,36.06244064521597
"да ты смеяться",-11.245237350463867,647.6037242197285
"ты смеяться !",-9.02503490447998,180.40921886913458
"смеяться ! вот",-10.813834190368652,505.19442299497024
"! вот убить",-10.710722923278809,476.0808699161902
"вот убить ,",-10.397176742553711,397.46069319350084
"убить , тогда",-10.738819122314453,483.8433546190425
", тогда и",-9.763219833374023,275.93383590253586
"тогда и говорить",-9.789937973022461,280.2105569024244
"и говорить .",-6.232085227966309,36.14275942621005
"говорить . ну",-10.703660011291504,474.1491789101003
". ну ,",-8.534132957458496,135.99822475356956
"ну , живой",-11.67177963256836,827.8371428544064
", живой !",-8.660602569580078,146.26844433412515
"живой ! смотреть",-11.558191299438477,775.4393306643459
"! смотреть ,",-10.043102264404297,324.1720490234683
"смотреть , вон",-9.613578796386719,253.15977388108766
", вон и",-11.13239860534668,606.8755646605235
"вон и хозяин",-10.975502967834473,554.4670490799155
"и хозяин к",-10.45608139038086,411.1689847710652
"хозяин к ты",-10.840580940246582,513.0329217699448
"к ты идти",-10.987286567687988,558.2408866893334
"ты идти ,",-9.345714569091797,216.98446530941524
"идти , —",-10.089767456054688,332.9981831707927
", — сказать",-8.40499210357666,126.25483710280096
"— сказать ерошка",-8.766779899597168,155.4873188660286
"сказать ерошка ,",-10.720989227294922,478.9027234551489
"ерошка , глядеть",-10.400450706481934,398.210471866333
", глядеть в",-7.886810302734375,93.69201422772564
"глядеть в окно",-10.063671112060547,328.033182969293
"в окно .",-5.578217506408691,24.805865044331973
"окно . —",-10.170141220092773,348.76693523055957
". — вишь",-10.389657974243164,395.74414074246454
"— вишь ,",-5.855151176452637,29.092952247344083
"вишь , убраться",-13.608595848083496,2524.3464691114223
", убраться ,",-9.975531578063965,311.8048703420913
"убраться , новый",-12.703362464904785,1499.1345600938917
", новый зипун",-13.280885696411133,2090.3616255669276
"новый зипун надеть",-15.663543701171875,8239.216697853124
"зипун надеть ,",-13.243465423583984,2045.8149875012734
"надеть , чтобы",-11.43968677520752,724.3053512040906
", чтобы ты",-9.792378425598145,280.6044838179581
"чтобы ты видеть",-12.723104476928711,1516.268522679547
"ты видеть ,",-9.64885139465332,258.35260721100485
"видеть , что",-8.353262901306152,122.55067998622499
", что он",-8.763514518737793,155.19532319940583
"что он офицер",-11.358377456665039,691.1850948400279
"он офицер быть",-10.966409683227539,551.5722657788376
"офицер быть .",-8.211587905883789,112.9527935772589
"быть . эх",-12.01190185546875,1006.8747823098491
". эх !",-9.42013931274414,226.4825927713145
"эх ! народ",-14.173073768615723,3493.5618962410967
"! народ ,",-10.617325782775879,451.160891018669
"народ , народ",-11.706827163696289,844.7083571760388
"действительно , ванюша",-8.481884002685547,131.9687188735752
", ванюша объявить",-10.970065116882324,552.7341264027624
"ванюша объявить ,",-10.10365104675293,335.67018018065727
"объявить , что",-8.76760196685791,155.56091598050452
", что хозяин",-10.777576446533203,494.7594654571141
"что хозяин желать",-11.18278694152832,624.7362917033662
"хозяин желать видеть",-11.137979507446289,608.8283636982716
"желать видеть барин",-10.83480453491211,511.32983512944395
"— ларжан ,",-8.124216079711914,107.41230093393585
"ларжан , —",-11.984176635742188,990.9326975164877
", — сказать",-8.40499210357666,126.25483710280096
"— сказать он",-7.58305549621582,78.66179891417133
"сказать он глубокомысленно",-11.315511703491211,674.3384539130531
"он глубокомысленно ,",-9.7711181640625,277.19126537093115
"глубокомысленно , предупреждать",-10.823745727539062,508.08506820083124
", предупреждать барин",-11.473028182983398,738.3411025593671
"предупреждать барин о",-11.230828285217285,642.2543749508085
"барин о значение",-11.139472007751465,609.3516647152342
"о значение визит",-10.83041000366211,510.03796104070534
"значение визит хорунжее",-11.218596458435059,637.7480136383527
"визит хорунжее .",-8.297317504882812,118.66683961889161
"хорунжее . вслед",-11.518157005310059,757.7732169518772
". вслед затем",-10.673420906066895,465.9670704647877
"вслед затем сам",-9.446884155273438,229.9964002683553
"затем сам хорунжий",-10.209474563598633,356.7538272359847
"сам хорунжий в",-11.156061172485352,615.1985357532579
"хорунжий в новый",-9.22098159790039,201.9507170277856
"в новый черкеск",-10.113362312316895,337.55191648245597
"новый черкеск ,",-10.32061767578125,380.32460154777743
"черкеск , с",-10.614867210388184,450.522829052955
", с офицерский",-10.904489517211914,532.25822252067
"с офицерский погон",-10.474620819091797,415.58054163812176
"офицерский погон на",-10.698257446289062,472.67688147497466
"погон на плечо",-11.359634399414062,691.6853858349976
"на плечо ,",-8.48449420928955,132.16715827065843
"плечо , в",-10.753009796142578,487.811965672168
", в чистый",-9.927663803100586,303.33040905521284
"в чистый сапог",-10.119397163391113,338.72659062082187
"чистый сапог ,",-10.35583209991455,388.1128526598117
"сапог , —",-10.564411163330078,437.625672175493
", — редкость",-10.957951545715332,548.8932453730944
"— редкость у",-9.325754165649414,214.50555397449827
"редкость у казак",-11.293893814086914,665.9988105271664
"у казак ,",-8.952559471130371,173.03735492161556
"казак , —",-8.914199829101562,169.2582932538774
", — с",-8.952566146850586,173.0380198800918
"— с улыбка",-7.88616943359375,93.6574563131586
"с улыбка на",-10.335092544555664,383.50685939781033
"улыбка на лицо",-10.37027645111084,391.35340138943866
"на лицо ,",-8.393190383911133,125.40001717539539
"лицо , раскачиваться",-10.361045837402344,389.2794332953274
", раскачиваться ,",-9.937912940979004,305.1253111146383
"раскачиваться , войти",-11.486109733581543,743.9220532887824
", войти в",-9.327157974243164,214.6789653660982
"войти в комната",-8.092321395874023,105.45819869127392
"в комната и",-8.351511001586914,122.42715304240792
"комната и поздравить",-10.455537796020508,411.040342695119
"и поздравить с",-10.733574867248535,482.38491344245324
"поздравить с приезд",-11.046786308288574,577.6922975493917
"хорунжий , илья",-8.383045196533203,124.66981043956991
", илья васильевич",-10.17908763885498,350.56770838372023
"илья васильевич ,",-9.541135787963867,242.81971609103255
"васильевич , быть",-10.757800102233887,489.1589741749438
", быть казак",-10.851819038391113,516.3625770448587
"быть казак образованный",-10.545676231384277,432.9313721156538
"казак образованный ,",-9.38608169555664,222.08561228453263
"образованный , побывать",-10.826114654541016,508.7783981445129
", побывать в",-10.439884185791016,407.3531194738104
"побывать в россия",-11.111180305480957,599.5081291401075
"в россия ,",-7.82027530670166,90.17140292702231
"россия , школьный",-10.909235000610352,533.7141906064892
", школьный учитель",-10.81647777557373,505.96379795494124
"школьный учитель и",-10.627100944519043,453.706745425005
"учитель и ,",-10.295607566833496,374.8883044027704
"и , главный",-9.12145709991455,190.70596396031198
", главный ,",-9.592138290405273,250.05444130032413
"главный , благородный",-9.964838027954102,309.8913878508839
", благородный .",-8.101696014404297,106.02883842082827
"благородный . он",-10.953783988952637,547.5780076184528
". он хотеть",-9.246856689453125,204.9812666047156
"он хотеть казаться",-9.951370239257812,307.4981872000814
"хотеть казаться благородный",-11.3887939453125,703.3937196328395
"казаться благородный ;",-9.785538673400879,279.50183813143406
"благородный ; но",-10.516580581665039,425.7406760112041
"; но невольно",-10.193525314331055,353.4934154600951
"но невольно под",-10.06717300415039,328.69511598718947
"невольно под напустить",-10.649463653564453,459.58507165094886
"под напустить на",-10.708869934082031,475.57332122471036
"напустить на себя",-10.912954330444336,534.8581066220801
"на себя уродливый",-10.209911346435547,356.8435379889827
"себя уродливый лоскоминсмо",-11.255263328552246,651.3521216902087
"уродливый лоскоминсмо вертлявость",-10.743728637695312,485.21269979717243
"лоскоминсмо вертлявость ,",-10.01033878326416,318.11540143434513
"вертлявость , самоуверенность",-10.67871379852295,467.3889597228685
", самоуверенность и",-11.299781799316406,668.2599745602625
"самоуверенность и безобразный",-10.78350830078125,496.4517834549054
"и безобразный речь",-10.555182456970215,435.3069632253716
"безобразный речь чувствовать",-11.284197807312012,662.2919126294037
"речь чувствовать тот",-10.703720092773438,474.165577966012
"чувствовать тот же",-10.145598411560059,343.87420779744605
"тот же дядя",-11.080490112304688,589.0098100319465
"же дядя ерошка",-11.022819519042969,569.776954770694
"дядя ерошка .",-4.4458136558532715,12.925680417759741
"ерошка . это",-10.27115249633789,369.6477985489358
". это видный",-10.420745849609375,402.88997621452523
"это видный быть",-9.827653884887695,286.36073682924575
"видный быть и",-10.600232124328613,446.7432826725494
"быть и по",-9.64391040802002,257.6188291072183
"и по его",-9.388558387756348,222.4024652535158
"по его загорелый",-10.079683303833008,331.0707601362462
"его загорелый лицо",-11.430169105529785,720.347870065793
